source_id,provider,kap_disclosure_id,document_title,company_name,ticker_or_share_code,coverage_year,search_period_start,search_period_end,publication_date,publication_time,event_date,event_type,rulebook_version,rulebook_article,rulebook_trigger_class,membership_consequence,effective_date_rule,derived_effective_date,reserve_implication,identity_status,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,search_status,provenance_status,notes
KT-128,KAP / Borsa Istanbul A.S.,822936,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ENJSA, MPARK, PEKGY, TDGYO",2020,2020-01-01,2020-12-31,2020-02-28,18:16:38,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/822936,2026-08-24T11:20:00Z,kap_bildirim_822936_2020-02-28.json,0def4f7f6fe1e4ff247eb2039bcb612daa758e111d2ef119b22f6487f04f2ec6,24028,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_822936_2020-02-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-129,KAP / Borsa Istanbul A.S.,833589,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ADANA, AKCNS, ALGYO, AVISA, BFREN, BIZIM, BUCIM, GLYHO, HURGZ, KAREL, KONYA, NETAS, OZKGY, RYGYO, SELEC",2020,2020-01-01,2020-12-31,2020-03-31,17:05:10,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/833589,2026-08-24T11:20:00Z,kap_bildirim_833589_2020-03-31.json,02acabd6c681538ab77b048400334ac81187449c575bb9cfba534fce2455f7b6,41797,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_833589_2020-03-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-130,KAP / Borsa Istanbul A.S.,843390,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SEYKM,2020,2020-01-01,2020-12-31,2020-05-07,17:11:21,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/843390,2026-08-24T11:20:00Z,kap_bildirim_843390_2020-05-07.json,560bdfc6b363ad87ccdfe2ea9636664828683ffb95cef93639339c4066ca7c24,18017,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_843390_2020-05-07.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XPGIP. None is XU100, XU050 or XU030."
KT-131,KAP / Borsa Istanbul A.S.,847772,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"FORMT, KFEIN, SOKM",2020,2020-01-01,2020-12-31,2020-05-29,18:18:36,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/847772,2026-08-24T11:20:00Z,kap_bildirim_847772_2020-05-29.json,5bdecb723b1e3e8661b0293e0c7abd70080af0a41ced16fc0af3fe8dd7eb4233,22714,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_847772_2020-05-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-132,KAP / Borsa Istanbul A.S.,848805,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),BAYRK,2020,2020-01-01,2020-12-31,2020-06-03,17:09:13,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/848805,2026-08-24T11:20:00Z,kap_bildirim_848805_2020-06-03.json,82b69e9e62028380b3108462190825865c9be89e131e275c6dc0eef3e9975cc2,28706,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_848805_2020-06-03.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XKMYA, XSIST, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-133,KAP / Borsa Istanbul A.S.,851583,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SAFKR,2020,2020-01-01,2020-12-31,2020-06-17,15:59:13,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/851583,2026-08-24T11:20:00Z,kap_bildirim_851583_2020-06-17.json,7a3b5579365ceefc6f793a1ca907abbc8c93528a283b31caf7030763c11f6121,18035,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_851583_2020-06-17.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XPGIP. None is XU100, XU050 or XU030."
KT-134,KAP / Borsa Istanbul A.S.,851835,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),DENGE,2020,2020-01-01,2020-12-31,2020-06-18,17:14:41,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/851835,2026-08-24T11:20:00Z,kap_bildirim_851835_2020-06-18.json,201ad15a7a2d3d91bcb3a789da81e965b6b834f3831fe3fc56dedaf533887888,27089,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_851835_2020-06-18.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHOLD, XPGIP, XSIST, XTUMY, XUMAL, XUTUM. None is XU100, XU050 or XU030."
KT-135,KAP / Borsa Istanbul A.S.,853100,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),METUR,2020,2020-01-01,2020-12-31,2020-06-26,14:13:00,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/853100,2026-08-24T11:20:00Z,kap_bildirim_853100_2020-06-26.json,625906bb64e90ce2ccc4d337815d6ab37dcef4cb4737c4748078030aeb65b26d,20460,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_853100_2020-06-26.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHOLD, XTRZM, XUHIZ, XUMAL. None is XU100, XU050 or XU030."
KT-136,KAP / Borsa Istanbul A.S.,853488,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"AKSGY, BAGFS, BTCIM, DOCO, GSDHO, KLMSN, OYAKC, PRKAB, RYGYO",2020,2020-01-01,2020-12-31,2020-06-30,15:43:17,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/853488,2026-08-24T11:20:00Z,kap_bildirim_853488_2020-06-30.json,2feba4982f91c7186aefdc2037a6067b389fa9420be2eec8de5bea6e4ce72b3e,31914,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_853488_2020-06-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-137,KAP / Borsa Istanbul A.S.,853513,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),BEYAZ,2020,2020-01-01,2020-12-31,2020-06-30,17:07:25,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/853513,2026-08-24T11:20:00Z,kap_bildirim_853513_2020-06-30.json,226dad294480658cf2a6387ccf2b124b2323cb11ce1565ca41e981d4de50d203,18009,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_853513_2020-06-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XSANK, XSBAL. None is XU100, XU050 or XU030."
KT-138,KAP / Borsa Istanbul A.S.,853721,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SNKRN,2020,2020-01-01,2020-12-31,2020-07-01,14:52:21,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/853721,2026-08-24T11:20:00Z,kap_bildirim_853721_2020-07-01.json,e1c6921277fc434d5553fe73558cba3dc056b6afe2aac445f20ed092a99d11c3,25511,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_853721_2020-07-01.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XSIST, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-139,KAP / Borsa Istanbul A.S.,854430,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),AKGUV,2020,2020-01-01,2020-12-31,2020-07-03,17:10:55,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/854430,2026-08-24T11:20:00Z,kap_bildirim_854430_2020-07-03.json,8dff42775c2bf4aa58031b855d35a3f554f6f018c021547aa1953f4c4fd5cbc4,21204,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_854430_2020-07-03.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHOLD, XUHIZ, XUMAL. None is XU100, XU050 or XU030."
KT-140,KAP / Borsa Istanbul A.S.,861415,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),GUSGR,2020,2020-01-01,2020-12-31,2020-07-23,17:05:46,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/861415,2026-08-24T11:20:00Z,kap_bildirim_861415_2020-07-23.json,34f1589a6183e786a4f8d452de330170342210f751d30be6ee1af939ad41c53f,18005,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_861415_2020-07-23.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-141,KAP / Borsa Istanbul A.S.,865424,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),FADE,2020,2020-01-01,2020-12-31,2020-08-05,17:24:38,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/865424,2026-08-24T11:20:00Z,kap_bildirim_865424_2020-08-05.json,f9ee083e98f5f2239e86b9e68618879cee7a881096ccd9302f20391629790e25,28530,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_865424_2020-08-05.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XGIDA, XHARZ, XSIZM, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-142,KAP / Borsa Istanbul A.S.,871100,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ISDMR,2020,2020-01-01,2020-12-31,2020-08-25,17:07:49,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/871100,2026-08-24T11:20:00Z,kap_bildirim_871100_2020-08-25.json,ea5f37d6e0a4e39f2e7af7ee5642acb190b10b5fbdee873e445843f557bbc642,18023,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_871100_2020-08-25.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-143,KAP / Borsa Istanbul A.S.,872665,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"HALKS, TURSG",2020,2020-01-01,2020-12-31,2020-09-01,17:18:17,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/872665,2026-08-24T11:20:00Z,kap_bildirim_872665_2020-09-01.json,1bf32475e9b809c328503a71eab7bc99bf8e353b25bee2835029eb79e87c3ef1,18210,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_872665_2020-09-01.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-144,KAP / Borsa Istanbul A.S.,872990,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),DNISI,2020,2020-01-01,2020-12-31,2020-09-02,17:10:32,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/872990,2026-08-24T11:20:00Z,kap_bildirim_872990_2020-09-02.json,7efde7cb8401f9fec9484dbdc50842ed4a60c5c3054f14b1a50465373f685a28,29306,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_872990_2020-09-02.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XKMYA, XSIZM, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-145,KAP / Borsa Istanbul A.S.,877434,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ADESE, AKFGY, AKMGY, ALCTL, ARDYZ, ARMDA, ATAGY, AVHOL, AYCES, BANVT, BEYAZ, BFREN, BRKSN, BRMEN, BSOKE, BTCIM, BURVA, CELHA, CMENT, CRFSA, DAGHL, DGGYO, DOGUB, DOKTA, EGGUB, EGPRO, EMKEL, FORMT, GARFA, GEDIK, GLBMD, GLRYH, GLYHO, ICBCT, IDEAS, IDGYO, IEYHO, IHGZT, INDES, INFO, INTEM, ISATR, IZFAS, IZMDC, IZTAR, KAPLM, KARSN, KENT, KLMSN, KLNMA, KRDMA, KRSTL, KRTEK, LIDFA, LUKSK, MARKA, MEGAP, METUR, MRSHL, NIBAS, NUGYO, OLMIP, OSMEN, OZRDN, PETUN, PKENT, PNSUT, POLTK, QNBFB, QNBFL, RALYH, RAYSG, RHEAG, RODRG, SAMAT, SANEL, SANFM, SANKO, SEKFK, SEKUR, SEYKM, SMART, SNPAM, SONME, SRVGY, TDGYO, TKURU, TSGYO, ULAS, ULUSE, VANGD, VKING, YAPRK",2020,2020-01-01,2020-12-31,2020-09-30,15:32:35,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/877434,2026-08-24T11:20:00Z,kap_bildirim_877434_2020-09-30.json,85152327b1c4f586649545d551b65aa9e2b7cbd77bbc1b671bcbcbbe5a311b0f,19130,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_877434_2020-09-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-146,KAP / Borsa Istanbul A.S.,880107,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ESEN,2020,2020-01-01,2020-12-31,2020-10-08,17:10:42,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/880107,2026-08-24T11:20:00Z,kap_bildirim_880107_2020-10-08.json,196071c831141db9bc5af38fffd0f4ac0d5b861bdff3cf7e82db503a2bce14ee,28668,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_880107_2020-10-08.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XELKT, XHARZ, XSANK, XTUMY, XUHIZ, XUTUM, XYLDZ. None is XU100, XU050 or XU030."
KT-147,KAP / Borsa Istanbul A.S.,882204,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),KONTR,2020,2020-01-01,2020-12-31,2020-10-16,17:17:04,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/882204,2026-08-24T11:20:00Z,kap_bildirim_882204_2020-10-16.json,25083c506331b09e780a22119d315061c9b60a1e36a047aa8a0e0b6d1322ac08,27520,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_882204_2020-10-16.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XSIST, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-148,KAP / Borsa Istanbul A.S.,890339,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),FRIGO,2020,2020-01-01,2020-12-31,2020-11-27,17:25:09,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/890339,2026-08-24T11:20:00Z,kap_bildirim_890339_2020-11-27.json,14bb13d779698cd112d3b62b9d4b5cf06f9164c4b7257d68816ad5fe1db3a9a7,27207,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_890339_2020-11-27.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XGIDA, XSBUR, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-149,KAP / Borsa Istanbul A.S.,891233,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),KRVGD,2020,2020-01-01,2020-12-31,2020-12-03,17:41:45,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/891233,2026-08-24T11:20:00Z,kap_bildirim_891233_2020-12-03.json,293adcaf1e66fd9be1bb92566bb23424b6a3d7963eb3520a577ab893409df589,29058,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_891233_2020-12-03.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XGIDA, XHARZ, XSIST, XTUMY, XUSIN, XUTUM, XYLDZ. None is XU100, XU050 or XU030."
KT-150,KAP / Borsa Istanbul A.S.,894504,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ARZUM,2020,2020-01-01,2020-12-31,2020-12-23,18:13:54,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/894504,2026-08-24T11:20:00Z,kap_bildirim_894504_2020-12-23.json,dc0a627f76a802246384db5899b401205dab8270ba6c0efcb2e3a8519525ae69,28775,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_894504_2020-12-23.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ, XSIST, XTCRT, XTUMY, XUHIZ, XUTUM, XYLDZ. None is XU100, XU050 or XU030."
KT-151,KAP / Borsa Istanbul A.S.,895467,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ISFIN,2020,2020-01-01,2020-12-31,2020-12-29,18:10:28,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/895467,2026-08-24T11:20:00Z,kap_bildirim_895467_2020-12-29.json,11bb2170a280ca49c1359fef559878e15966b0fb029ed09307a49fa238781c64,18001,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_895467_2020-12-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-152,KAP / Borsa Istanbul A.S.,895697,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),BRMEN,2020,2020-01-01,2020-12-31,2020-12-30,16:59:15,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/895697,2026-08-24T11:20:00Z,kap_bildirim_895697_2020-12-30.json,93ff932885b8097ca6dff4be6e77d8aaa065f66113ee1659a41cc69cc4f453f1,26819,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_895697_2020-12-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKOBI, XSKAY, XTEKS, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-153,KAP / Borsa Istanbul A.S.,896175,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"AKMGY, ARENA, ATAGY, AVGYO, BERA, BEYAZ, BRKSN, CELHA, CMENT, DAGHL, DOBUR, DOCO, DOGUB, EGPRO, GEDIK, GLBMD, IHLGM, INTEM, ITTFH, IZTAR, JANTS, KARSN, KENT, KLNMA, KRDMA, KRSTL, KRTEK, KUTPO, LIDFA, MEGAP, METUR, NUHCM, QNBFB, QNBFL, SAMAT, SANKO, SEKFK, SEKUR, SEYKM, SRVGY, TBORG, TDGYO, VANGD, VERUS, VESBE, VKING, YAPRK",2020,2020-01-01,2020-12-31,2020-12-31,18:27:44,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/896175,2026-08-24T11:20:00Z,kap_bildirim_896175_2020-12-31.json,8ca6bd7bfc83542da5b489fc218d982eeac1ab3ad488bcc9bd11a737b9ee0156,18107,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_896175_2020-12-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-154,KAP,NA,Search scope and negative-evidence record for 2017,NA,NA,2017,2017-01-01,2017-12-31,NA,NA,NA,NON_TRIGGER_REVIEWED,NA,NA,SEARCH_SCOPE,2 benchmark-index (XU100) membership-changing events evidenced in 2017,NA,NA,NA,NA,https://www.kap.org.tr/tr/api/disclosure/members/byCriteria,2026-08-24T11:20:00Z,kap_query_idx_changes_2016_2021.json,e4932733d726802eb2e03664c834aac1e63db6d737dc66535fc2b5aba32603ce,101460,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_query_idx_changes_2016_2021.json,TRIGGER_EVENT_FOUND,ACQUIRED,"Exact query: POST /tr/api/disclosure/members/byCriteria with fromDate=2017-01-01, toDate=2017-12-31, memberType=IGS, disclosureClass empty, subjectList=[8aca490d4fda2d58014fda4e141f0112] (Endeks Sirketlerinde Degisiklik), all other filters empty. Returned 23 disclosures, every one of which was fetched in full and read. Corroborating queries on the same surface for the same window: subject BIST Pay Endeksleri returned 6; subject Pazar Degisikligi returned 7; subject Kottan Cikarma/Islem Gormekten Men Etme returned 3. The search is ISSUER-SIDE and therefore does not depend on knowing the BIST 100 constituent list: it captures every index-membership change Borsa Istanbul announced on KAP in the period, for any security. This is NOT certified exhaustive - see the 2017-03-20 omission row and the archive-completeness row."
